,SYMBOL,COMPANY NAME,SUBJECT,DETAILS,BROADCAST DATE/TIME,RECEIPT,DISSEMINATION,DIFFERENCE,ATTACHMENT,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Next_Date,Sentiment
0,SBILIFE,SBI Life Insurance Company Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,13-Feb-2024 20:08:10,2024-02-13 20:08:10,13-Feb-2024 20:08:15,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/SBILIFE_13022024200810_CIM_19454_1054324_13022024080810_WEB.xml,13-02-2024,1436.0,1475.8499755859375,1428.199951171875,1467.5999755859375,1467.5999755859375,1388464,0.0,0.0,20-02-2024,0
1,SBILIFE,SBI Life Insurance Company Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,31-Jan-2024 19:24:52,2024-01-31 19:24:52,31-Jan-2024 19:24:57,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/SBILIFE_31012024192452_CIM_17867_1040830_31012024072452_WEB.xml,31-01-2024,1400.0,1406.5,1381.699951171875,1401.1500244140625,1401.1500244140625,1343827,0.0,0.0,07-02-2024,0
2,SBILIFE,SBI Life Insurance Company Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,29-Jan-2024 19:59:17,2024-01-29 19:59:17,29-Jan-2024 19:59:22,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/SBILIFE_29012024195917_CIM_17526_1038278_29012024075916_WEB.xml,29-01-2024,1388.0,1424.5999755859375,1388.0,1418.4000244140625,1418.4000244140625,1607583,0.0,0.0,05-02-2024,0
3,SBILIFE,SBI Life Insurance Company Limited,press release," regarding a press release dated january 25, 2024, titled ""press release & investor presentation - performance for the quarter & nine months ended december 31, 2023"".",25-Jan-2024 14:31:25,2024-01-25 14:31:25,25-Jan-2024 14:31:30,00:00:05,https://nsearchives.nseindia.com/corporate/SBILIFE_25012024143125_PRIP25012024.pdf,25-01-2024,1414.9000244140625,1414.9000244140625,1357.1500244140625,1380.9000244140625,1380.9000244140625,3230297,0.0,0.0,02-02-2024,0
4,SBILIFE,SBI Life Insurance Company Limited,financial result updates,", the financial results for the period ended december 31, 2023.",25-Jan-2024 14:26:32,2024-01-25 14:26:32,25-Jan-2024 14:26:36,00:00:04,https://nsearchives.nseindia.com/corporate/OBM25012024_25012024142632.pdf,25-01-2024,1414.9000244140625,1414.9000244140625,1357.1500244140625,1380.9000244140625,1380.9000244140625,3230297,0.0,0.0,02-02-2024,0
5,SBILIFE,SBI Life Insurance Company Limited,board meeting intimation, about board meeting to be held on 25-jan-2024 to inter-alia consider and approve the audited financial results of the company for the quarterly ended december 2023 .,11-Jan-2024 19:05:21,2024-01-11 19:05:21,11-Jan-2024 19:05:37,00:00:16,https://nsearchives.nseindia.com/corporate/xbrl/SBILIFE_11012024190521_PRIOR_INTIMATION_16191_1017296_11012024070521_WEB.xml,11-01-2024,1450.050048828125,1463.300048828125,1425.9000244140625,1427.800048828125,1427.800048828125,908421,0.0,0.0,18-01-2024,0
6,SBILIFE,SBI Life Insurance Company Limited,updates," regarding 'intimation under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 '.",03-Jan-2024 20:17:44,2024-01-03 20:17:44,03-Jan-2024 20:18:01,00:00:17,https://nsearchives.nseindia.com/corporate/SBILIFE_03012024201745_AS03012024.pdf,03-01-2024,1430.0,1440.9000244140625,1415.5999755859375,1422.699951171875,1422.699951171875,550221,0.0,0.0,10-01-2024,0
7,SBILIFE,SBI Life Insurance Company Limited,updates," regarding 'intimation under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 '.",03-Jan-2024 20:17:44,2024-01-03 20:17:44,03-Jan-2024 20:18:08,00:00:24,https://nsearchives.nseindia.com/corporate/SBILIFE_03012024201746_DL03012024.pdf,03-01-2024,1430.0,1440.9000244140625,1415.5999755859375,1422.699951171875,1422.699951171875,550221,0.0,0.0,10-01-2024,0
8,SBILIFE,SBI Life Insurance Company Limited,updates," regarding 'intimation under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 '.",03-Jan-2024 20:17:44,2024-01-03 20:17:44,03-Jan-2024 20:17:52,00:00:08,https://nsearchives.nseindia.com/corporate/SBILIFE_03012024201744_AP03012024.pdf,03-01-2024,1430.0,1440.9000244140625,1415.5999755859375,1422.699951171875,1422.699951171875,550221,0.0,0.0,10-01-2024,0
9,SBILIFE,SBI Life Insurance Company Limited,updates," regarding 'intimation under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 '.",03-Jan-2024 20:17:44,2024-01-03 20:17:44,03-Jan-2024 20:18:15,00:00:31,https://nsearchives.nseindia.com/corporate/SBILIFE_03012024201747_TN03012024.pdf,03-01-2024,1430.0,1440.9000244140625,1415.5999755859375,1422.699951171875,1422.699951171875,550221,0.0,0.0,10-01-2024,0
10,SBILIFE,SBI Life Insurance Company Limited,trading window," regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",29-Dec-2023 19:37:04,2023-12-29 19:37:04,29-Dec-2023 19:37:09,00:00:05,https://nsearchives.nseindia.com/corporate/SBILIFE_29122023193704_CTW29122023.pdf,29-12-2023,1433.0,1435.25,1421.050048828125,1432.5999755859375,1432.5999755859375,383858,0.0,0.0,05-01-2024,0
11,SBILIFE,SBI Life Insurance Company Limited,shareholders meeting,"sbi life insurance company limited has submitted the exchange a copy srutinizers report of  postal ballot. further, the company has informed the exchange regarding voting results.",29-Nov-2023 19:55:48,2023-11-29 19:55:48,29-Nov-2023 19:55:55,00:00:07,https://nsearchives.nseindia.com/corporate/SBILIFE_29112023195548_PBR29112023.pdf,29-11-2023,1415.449951171875,1421.800048828125,1406.0,1407.8499755859375,1407.8499755859375,887709,0.0,0.0,06-12-2023,0
12,SBILIFE,SBI Life Insurance Company Limited,allotment of securities," regarding allotment of 70889 securities pursuant to esop/esps at its meeting held on november 17, 2023",17-Nov-2023 18:46:31,2023-11-17 18:46:31,17-Nov-2023 18:46:37,00:00:06,https://nsearchives.nseindia.com/corporate/SBILIFE_17112023184631_SE17112023.pdf,17-11-2023,1354.0,1434.449951171875,1354.0,1413.949951171875,1413.949951171875,3192944,0.0,0.0,24-11-2023,0
13,SBILIFE,SBI Life Insurance Company Limited,analysts/institutional investor meet/con. call updates, about schedule of meet and details of calls of investors enclosed,16-Nov-2023 17:37:12,2023-11-16 17:37:12,16-Nov-2023 17:37:20,00:00:08,https://nsearchives.nseindia.com/corporate/SBILIFE_16112023173712_IM16112023.pdf,16-11-2023,1362.75,1365.0999755859375,1348.050048828125,1359.949951171875,1359.949951171875,577249,0.0,0.0,23-11-2023,0
14,SBILIFE,SBI Life Insurance Company Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,01-Nov-2023 12:09:11,2023-11-01 12:09:11,01-Nov-2023 12:09:19,00:00:08,https://nsearchives.nseindia.com/corporate/xbrl/SBILIFE_01112023120911_CIM_13308_972992_01112023120910_WEB.xml,01-11-2023,1371.050048828125,1377.949951171875,1332.4000244140625,1336.050048828125,1336.050048828125,968893,0.0,0.0,08-11-2023,0
15,SBILIFE,SBI Life Insurance Company Limited,resignation," regarding resignation of mr vinod koyande as company secretary & compliance officer of the company w.e.f. october 31, 2023.",01-Nov-2023 11:58:26,2023-11-01 11:58:26,01-Nov-2023 11:58:33,00:00:07,https://nsearchives.nseindia.com/corporate/SBILIFE_01112023115826_RL01112023.pdf,01-11-2023,1371.050048828125,1377.949951171875,1332.4000244140625,1336.050048828125,1336.050048828125,968893,0.0,0.0,08-11-2023,0
16,SBILIFE,SBI Life Insurance Company Limited,press release," regarding a press release dated october 27, 2023, titled ""press release and investor presentation"".",27-Oct-2023 14:58:30,2023-10-27 14:58:30,27-Oct-2023 14:58:36,00:00:06,https://nsearchives.nseindia.com/corporate/SBILIFE_27102023145830_PR27102023.pdf,27-10-2023,1307.5999755859375,1320.699951171875,1293.6500244140625,1302.9000244140625,1302.9000244140625,654531,0.0,0.0,03-11-2023,0
17,SBILIFE,SBI Life Insurance Company Limited,financial result updates,", the financial results for the period ended september 30, 2023.",27-Oct-2023 14:50:50,2023-10-27 14:50:50,27-Oct-2023 14:50:59,00:00:09,https://nsearchives.nseindia.com/corporate/OutcomeSep23_27102023145050.pdf,27-10-2023,1307.5999755859375,1320.699951171875,1293.6500244140625,1302.9000244140625,1302.9000244140625,654531,0.0,0.0,03-11-2023,0
18,SBILIFE,SBI Life Insurance Company Limited,board meeting intimation, about board meeting to be held on 27-oct-2023 to inter-alia consider and approve the audited financial results of the company for the half yearly ended september 2023 .,17-Oct-2023 20:32:19,2023-10-17 20:32:19,17-Oct-2023 20:32:26,00:00:07,https://nsearchives.nseindia.com/corporate/xbrl/SBILIFE_17102023203219_PRIOR_INTIMATION_11817_956753_17102023083218_WEB.xml,17-10-2023,1325.0,1351.0999755859375,1325.0,1348.3499755859375,1348.3499755859375,1073063,0.0,0.0,25-10-2023,0
19,SBILIFE,SBI Life Insurance Company Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,11-Oct-2023 17:41:35,2023-10-11 17:41:35,11-Oct-2023 17:41:41,00:00:06,https://nsearchives.nseindia.com/corporate/xbrl/SBILIFE_11102023174135_CIM_11510_947666_11102023054134_WEB.xml,11-10-2023,1310.0,1310.949951171875,1291.1500244140625,1309.3499755859375,1309.3499755859375,1374812,0.0,0.0,18-10-2023,0
