,SYMBOL,COMPANY NAME,SUBJECT,DETAILS,BROADCAST DATE/TIME,RECEIPT,DISSEMINATION,DIFFERENCE,ATTACHMENT,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Next_Date,Sentiment
0,BAJAJ-AUTO,Bajaj Auto Limited,record date, that record date for the purpose of determining the entitlement and the names of the equity shareholders who shall be eligible to participate in the buyback is 29-feb-2024.,16-Feb-2024 15:56:02,2024-02-16 15:56:02,16-Feb-2024 15:56:09,00:00:07,https://nsearchives.nseindia.com/corporate/BAJAJ-AUTO_16022024155602_SErecorddate.pdf,16-02-2024,8185.85009765625,8455.4501953125,8137.10009765625,8325.0498046875,8325.0498046875,938756,0.0,0.0,23-02-2024,0
1,BAJAJ-AUTO,Bajaj Auto Limited,shareholders meeting,"bajaj auto limited has submitted the exchange a copy srutinizers report of  postal ballot. further, the company has informed the exchange regarding voting results.",15-Feb-2024 12:00:45,2024-02-15 12:00:45,15-Feb-2024 12:00:50,00:00:05,https://nsearchives.nseindia.com/corporate/BAJAJ-AUTO_15022024120045_Votingresults150224.pdf,15-02-2024,8120.60009765625,8156.85009765625,8045.2998046875,8123.0498046875,8123.0498046875,394525,0.0,0.0,22-02-2024,0
2,BAJAJ-AUTO,Bajaj Auto Limited,press release," regarding a press release dated february 01, 2024, titled ""sales for the month of january 2024"".",01-Feb-2024 09:09:43,2024-02-01 09:09:43,01-Feb-2024 09:09:50,00:00:07,https://nsearchives.nseindia.com/corporate/BAJAJ-AUTO_01022024090943_PressRelease.pdf,01-02-2024,7680.0,7765.0,7636.35009765625,7655.75,7655.75,394564,0.0,0.0,08-02-2024,0
3,BAJAJ-AUTO,Bajaj Auto Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,25-Jan-2024 18:48:27,2024-01-25 18:48:27,25-Jan-2024 18:48:32,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/BAJAJ-AUTO_25012024184827_CIM_17294_1036542_25012024064826_WEB.xml,25-01-2024,7360.0,7625.14990234375,7210.0,7597.5,7597.5,2065788,0.0,0.0,02-02-2024,0
4,BAJAJ-AUTO,Bajaj Auto Limited,resignation," regarding resignation of mr madhur bajaj as non- executive director of the company w.e.f. january 24, 2024.",24-Jan-2024 16:31:18,2024-01-24 16:31:18,24-Jan-2024 16:31:34,00:00:16,https://nsearchives.nseindia.com/corporate/BAJAJ-AUTO_24012024163118_SELetterVCResignation.pdf,24-01-2024,7075.10009765625,7237.0,7028.2001953125,7212.85009765625,7212.85009765625,467134,0.0,0.0,01-02-2024,1
5,BAJAJ-AUTO,Bajaj Auto Limited,financial result updates,", the financial results for the period ended december 31, 2023.",24-Jan-2024 16:05:12,2024-01-24 16:05:12,24-Jan-2024 16:05:15,00:00:03,https://nsearchives.nseindia.com/corporate/OutcomeUFR_24012024160512.pdf,24-01-2024,7075.10009765625,7237.0,7028.2001953125,7212.85009765625,7212.85009765625,467134,0.0,0.0,01-02-2024,1
6,BAJAJ-AUTO,Bajaj Auto Limited,board meeting intimation, about board meeting to be held on 08-jan-2024 to consider buyback.,03-Jan-2024 14:56:15,2024-01-03 14:56:15,03-Jan-2024 14:56:23,00:00:08,https://nsearchives.nseindia.com/corporate/xbrl/BAJAJ-AUTO_03012024145615_PRIOR_INTIMATION_15723_1007130_03012024025615_WEB.xml,03-01-2024,6644.0498046875,7059.85009765625,6604.0,6986.5,6986.5,1256275,0.0,0.0,10-01-2024,0
7,BAJAJ-AUTO,Bajaj Auto Limited,board meeting intimation, about board meeting to be held on 24-jan-2024 to inter-alia consider and approve the unaudited financial results of the company for the quarterly ended december 2023 .,02-Jan-2024 09:48:30,2024-01-02 09:48:30,02-Jan-2024 09:48:34,00:00:04,https://nsearchives.nseindia.com/corporate/xbrl/BAJAJ-AUTO_02012024094830_PRIOR_INTIMATION_15654_1006268_02012024094829_WEB.xml,02-01-2024,6711.0,6736.7998046875,6560.9501953125,6665.0498046875,6665.0498046875,361379,0.0,0.0,09-01-2024,1
8,BAJAJ-AUTO,Bajaj Auto Limited,press release," regarding a press release dated january 01, 2024, titled ""sales for the month of december 2023"".",01-Jan-2024 09:04:53,2024-01-01 09:04:53,01-Jan-2024 09:04:57,00:00:04,https://nsearchives.nseindia.com/corporate/BAJAJ-AUTO_01012024090453_December2023salespdf.pdf,01-01-2024,6770.0,6795.5,6682.0498046875,6701.10009765625,6701.10009765625,253274,0.0,0.0,08-01-2024,0
9,BAJAJ-AUTO,Bajaj Auto Limited,press release," regarding a press release dated december 01, 2023, titled ""sales for the month of november 2023"".",01-Dec-2023 09:11:41,2023-12-01 09:11:41,01-Dec-2023 09:11:47,00:00:06,https://nsearchives.nseindia.com/corporate/BAJAJ-AUTO_01122023091141_SalesreportNov23.pdf,01-12-2023,6050.0,6090.0,6003.2998046875,6046.0498046875,6046.0498046875,439023,0.0,0.0,08-12-2023,0
