,SYMBOL,COMPANY NAME,SUBJECT,DETAILS,BROADCAST DATE/TIME,RECEIPT,DISSEMINATION,DIFFERENCE,ATTACHMENT,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Next_Date,Sentiment
0,DIVISLAB,Divi's Laboratories Limited,analysts/institutional investor meet/con. call updates," about transcript of q3fy24 earnings call held on february 10, 2024.",16-Feb-2024 17:04:36,2024-02-16 17:04:36,16-Feb-2024 17:04:42,00:00:06,https://nsearchives.nseindia.com/corporate/DIVISLAB_16022024170436_Q3FY24Earnings_Call_DivisLab.pdf,16-02-2024,3708.699951171875,3778.89990234375,3708.0,3729.199951171875,3729.199951171875,625808,0.0,0.0,23-02-2024,0
1,DIVISLAB,Divi's Laboratories Limited,board meeting intimation, about board meeting to be held on 10-feb-2024 to inter-alia consider and approve the unaudited financial results of the company for the quarterly ended december 2023 .,30-Jan-2024 14:45:52,2024-01-30 14:45:52,30-Jan-2024 14:45:58,00:00:06,https://nsearchives.nseindia.com/corporate/xbrl/DIVISLAB_30012024144552_PRIOR_INTIMATION_17583_1038759_30012024024551_WEB.xml,30-01-2024,3574.949951171875,3619.35009765625,3540.300048828125,3551.699951171875,3551.699951171875,1052177,0.0,0.0,06-02-2024,0
2,DIVISLAB,Divi's Laboratories Limited,updates," regarding 'disclosure under regulation 30 of the sebi (listing obligations and disclosure requirements), regulations, 2015 '.",16-Nov-2023 11:15:58,2023-11-16 11:15:58,16-Nov-2023 11:16:04,00:00:06,https://nsearchives.nseindia.com/corporate/DIVISLAB_16112023111558_Regulation30_intimation_16112023.pdf,16-11-2023,3536.85009765625,3570.39990234375,3520.0,3548.25,3548.25,249987,0.0,0.0,23-11-2023,0
3,DIVISLAB,Divi's Laboratories Limited,financial result updates,", the financial results for the period ended september 30, 2023.",06-Nov-2023 12:27:43,2023-11-06 12:27:43,06-Nov-2023 12:27:48,00:00:05,https://nsearchives.nseindia.com/corporate/OutcomeofBoardMeeting_Q2FY24Results_06112023122743.pdf,06-11-2023,3360.0,3530.89990234375,3295.300048828125,3506.699951171875,3506.699951171875,1821472,0.0,0.0,13-11-2023,0
4,DIVISLAB,Divi's Laboratories Limited,press release (revised)," regarding a revised press release dated september 26, 2023, titled ""press release - usfda delegation visits the company s unit i at choutuppal, telangana, india"".",26-Sep-2023 15:11:45,2023-09-26 15:11:45,26-Sep-2023 15:11:48,00:00:03,https://nsearchives.nseindia.com/corporate/DIVISLAB_26092023151145_Press_Release_26092023.pdf,26-09-2023,3719.949951171875,3764.39990234375,3707.0,3753.800048828125,3753.800048828125,251701,0.0,0.0,04-10-2023,0
5,DIVISLAB,Divi's Laboratories Limited,press release," regarding a press release dated september 26, 2023, titled ""press release - usfda delegation visits the company s unit i at choutuppal, telangana, india"".",26-Sep-2023 15:00:10,2023-09-26 15:00:10,26-Sep-2023 15:00:21,00:00:11,https://nsearchives.nseindia.com/corporate/DIVISLAB_26092023150011_Press_Release.pdf,26-09-2023,3719.949951171875,3764.39990234375,3707.0,3753.800048828125,3753.800048828125,251701,0.0,0.0,04-10-2023,0
6,DIVISLAB,Divi's Laboratories Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,28-Aug-2023 18:14:46,2023-08-28 18:14:46,28-Aug-2023 18:14:51,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/DIVISLAB_28082023181446_CIM_9985_923786_28082023061446_WEB.xml,28-08-2023,3630.0,3656.949951171875,3621.10009765625,3633.25,3633.25,196064,0.0,0.0,04-09-2023,0
7,DIVISLAB,Divi's Laboratories Limited,resignation," regarding resignation of mr madhusudana rao divi  as whole-time director of the company w.e.f. august 28, 2023.",28-Aug-2023 18:06:03,2023-08-28 18:06:03,28-Aug-2023 18:06:08,00:00:05,https://nsearchives.nseindia.com/corporate/DIVISLAB_28082023180603_Intimation_Reg30_DirectorRetirement.pdf,28-08-2023,3630.0,3656.949951171875,3621.10009765625,3633.25,3633.25,196064,0.0,0.0,04-09-2023,0
8,DIVISLAB,Divi's Laboratories Limited,shareholders meeting," regarding proceedings of annual general meeting held on august 28, 2023. further, the company has submitted the exchange a copy of srutinizers report along with voting results.",28-Aug-2023 17:02:55,2023-08-28 17:02:55,28-Aug-2023 17:02:59,00:00:04,https://nsearchives.nseindia.com/corporate/DIVISLAB_28082023170255_Outcome_33rdAGM_DIVISLAB.pdf,28-08-2023,3630.0,3656.949951171875,3621.10009765625,3633.25,3633.25,196064,0.0,0.0,04-09-2023,0
9,DIVISLAB,Divi's Laboratories Limited,updates," regarding 'compliance of regulation 30(5) of sebi (listing obligations and disclosure requirements) regulations, 2015'.",14-Aug-2023 16:31:26,2023-08-14 16:31:26,14-Aug-2023 16:31:37,00:00:11,https://nsearchives.nseindia.com/corporate/DIVISLAB_14082023163126_Intimation_regulation_30_5_.pdf,14-08-2023,3645.10009765625,3747.449951171875,3601.75,3730.550048828125,3730.550048828125,1295993,0.0,0.0,22-08-2023,0
10,DIVISLAB,Divi's Laboratories Limited,financial result updates,", the financial results for the period ended june 30, 2023.",14-Aug-2023 12:55:25,2023-08-14 12:55:25,14-Aug-2023 12:55:35,00:00:10,https://nsearchives.nseindia.com/corporate/Outcome_BoardMeeting_Q1FY24results_14082023125525.pdf,14-08-2023,3645.10009765625,3747.449951171875,3601.75,3730.550048828125,3730.550048828125,1295993,0.0,0.0,22-08-2023,0
11,DIVISLAB,Divi's Laboratories Limited,board meeting intimation, about board meeting to be held on 14-aug-2023 to inter-alia consider and approve the unaudited financial results of the company for the quarterly ended june 2023 .,07-Aug-2023 11:11:33,2023-08-07 11:11:33,07-Aug-2023 11:11:45,00:00:12,https://nsearchives.nseindia.com/corporate/xbrl/DIVISLAB_07082023111133_PRIOR_INTIMATION_9014_909713_07082023111133_WEB.xml,07-08-2023,3762.89990234375,3920.0,3760.0,3910.550048828125,3879.22802734375,1124433,0.0,0.0,14-08-2023,0
12,DIVISLAB,Divi's Laboratories Limited,notice of shareholders meetings-xbrl, about notice of shareholders meeting for annual general meeting to be held on 28-aug-2023,07-Aug-2023 10:47:21,2023-08-07 10:47:21,07-Aug-2023 10:47:31,00:00:10,https://nsearchives.nseindia.com/corporate/xbrl/DIVISLAB_07082023104721_NOTICE_OF_SHAREHOLDERS_MEETINGS_909702_07082023104721_WEB.xml,07-08-2023,3762.89990234375,3920.0,3760.0,3910.550048828125,3879.22802734375,1124433,0.0,0.0,14-08-2023,0
13,DIVISLAB,Divi's Laboratories Limited,updates," regarding 'business responsibility and sustainability report for the financial year ended march 31, 2023'.",03-Aug-2023 10:04:30,2023-08-03 10:04:30,03-Aug-2023 10:04:43,00:00:13,https://nsearchives.nseindia.com/corporate/DIVISLAB_03082023100430_Submission_BRSR2022_23_Divis.pdf,03-08-2023,3700.0,3764.800048828125,3690.199951171875,3726.300048828125,3696.453857421875,619764,0.0,0.0,10-08-2023,0
14,DIVISLAB,Divi's Laboratories Limited,shareholders meeting," regarding notice of annual general meeting to be held on august 28, 2023",02-Aug-2023 17:08:15,2023-08-02 17:08:15,02-Aug-2023 17:08:28,00:00:13,https://nsearchives.nseindia.com/corporate/DIVISLAB_02082023170815_Submission_Annual_Report2022_23_Divis.pdf,02-08-2023,3630.0,3695.0,3577.050048828125,3690.60009765625,3661.039794921875,681092,0.0,0.0,09-08-2023,0
15,DIVISLAB,Divi's Laboratories Limited,copy of newspaper publication," about copy of newspaper publication - notice informing 33rd annual general meeting of the company to be held on august 28, 2023 through video conferencing (vc) / other audio-visual means (oavm), record date for dividend and other information",28-Jul-2023 12:59:49,2023-07-28 12:59:49,28-Jul-2023 12:59:56,00:00:07,https://nsearchives.nseindia.com/corporate/DIVISLAB_28072023125949_Intimation_Newspaperclipping_AGM.pdf,28-07-2023,3769.0,3775.0,3710.0,3739.050048828125,3709.101806640625,355259,0.0,0.0,04-08-2023,0
16,DIVISLAB,Divi's Laboratories Limited,updates, regarding 'communication to shareholders - information regarding deduction of income tax at source from payment of dividend for the financial year 2022-23'.,05-Jul-2023 09:02:05,2023-07-05 09:02:05,05-Jul-2023 09:02:12,00:00:07,https://nsearchives.nseindia.com/corporate/DIVISLAB_05072023090205_Submission_DividendTDS_communcation.pdf,05-07-2023,3576.39990234375,3775.0,3563.14990234375,3747.949951171875,3717.930419921875,1611582,0.0,0.0,12-07-2023,0
17,DIVISLAB,Divi's Laboratories Limited,updates, regarding 'intimation of date of 33rd annual general meeting and record date for dividend'.,03-Jul-2023 12:44:26,2023-07-03 12:44:26,03-Jul-2023 12:44:33,00:00:07,https://nsearchives.nseindia.com/corporate/DIVISLAB_03072023124426_Intimation_of_33rdAGM_date_and_Record_date.pdf,03-07-2023,3586.800048828125,3652.0,3576.25,3587.550048828125,3558.815185546875,574958,0.0,0.0,10-07-2023,0
